Keyword,Searches: Feb 2014,Searches: Mar 2014,Searches: Apr 2014,Searches: May 2014,Searches: Jun 2014,Searches: Jul 2014,Searches: Aug 2014,Searches: Sep 2014,Searches: Oct 2014,Searches: Nov 2014,Searches: Dec 2014,Searches: Jan 2015,Searches: Feb 2015,Searches: Mar 2015,Searches: Apr 2015,Searches: May 2015,Searches: Jun 2015,Searches: Jul 2015,Searches: Aug 2015,Searches: Sep 2015,Searches: Oct 2015,Searches: Nov 2015,Searches: Dec 2015,Searches: Jan 2016
PINNACLE FOODS,5400,8100,6600,22200,9900,8100,8100,8100,8100,6600,5400,8100,8100,9900,8100,6600,8100,8100,6600,6600,8100,8100,6600,8100
BRISTOL MYERS,2400,2900,2400,2900,2900,2400,2400,2400,2900,2400,2400,2900,2400,2900,2400,2900,2900,2900,2400,2400,2400,2400,1900,2400
MEDIVATION,6600,6600,5400,5400,4400,5400,5400,6600,5400,5400,4400,5400,5400,6600,6600,5400,6600,6600,6600,6600,6600,8100,5400,8100
WHITEWAVE FOODS,4400,4400,6600,6600,5400,6600,8100,8100,6600,6600,6600,6600,8100,8100,6600,6600,8100,6600,8100,6600,6600,6600,5400,6600
COCA COLA ENTERPRISES,2400,2900,2400,2400,2400,2900,2400,2400,2900,2400,1900,2400,2400,2900,2900,2400,2400,2900,3600,2400,2400,1900,1900,1900
UNITED THERAPEUTICS,5400,5400,5400,5400,5400,5400,5400,12100,6600,4400,5400,6600,6600,8100,6600,8100,6600,6600,6600,5400,6600,5400,5400,6600
COSTAR GROUP,4400,5400,5400,4400,5400,4400,4400,5400,5400,4400,4400,4400,5400,6600,8100,8100,8100,8100,8100,6600,8100,6600,5400,6600
CONCHO,2900,2900,3600,3600,3600,3600,3600,3600,3600,3600,3600,4400,3600,3600,3600,4400,3600,4400,4400,4400,4400,3600,3600,5400
KANSAS CITY SOUTHERN,6600,6600,6600,6600,6600,6600,6600,5400,6600,5400,5400,6600,5400,5400,5400,5400,5400,6600,5400,5400,5400,4400,4400,5400
DOMINION RESOURCES,6600,8100,6600,5400,6600,6600,5400,6600,6600,6600,6600,6600,8100,6600,6600,5400,6600,6600,8100,6600,6600,8100,6600,8100
LAS VEGAS SANDS,8100,5400,5400,4400,3600,4400,3600,4400,4400,3600,4400,4400,3600,4400,4400,3600,3600,5400,2900,3600,4400,2900,2900,5400
BANK OF NEW YORK MELLON,4400,4400,4400,4400,4400,4400,4400,4400,4400,3600,3600,4400,4400,4400,4400,3600,3600,3600,4400,3600,3600,3600,3600,4400
OMEGA HEALTHCARE,880,720,720,720,590,720,720,720,1300,1000,880,880,1000,1000,1300,1000,1000,1000,880,1000,880,880,880,1600
PERKINELMER,2400,2900,2900,2400,2400,2900,2900,2400,2900,2400,1900,2900,2400,2900,2900,2400,2400,2900,2400,2400,2400,2400,1900,2900
INTERCONTINENTAL EXCHANGE,3600,3600,3600,3600,3600,4400,3600,3600,3600,3600,3600,4400,4400,4400,3600,3600,4400,5400,4400,4400,6600,4400,4400,4400
VERISK,3600,3600,3600,3600,3600,3600,3600,3600,4400,2900,2900,3600,3600,5400,4400,4400,3600,4400,3600,4400,5400,8100,12100,12100
AGL RESOURCES,5400,4400,5400,4400,4400,4400,4400,5400,5400,4400,4400,5400,5400,5400,5400,5400,5400,5400,18100,6600,5400,5400,5400,5400
AQUA AMERICA,4400,5400,4400,5400,4400,5400,5400,5400,5400,5400,5400,5400,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,8100
ALIGN TECHNOLOGY,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2900,4400,3600,4400,4400,3600,3600,3600,3600,4400,4400,3600,3600,4400
CALPINE,5400,5400,6600,5400,5400,5400,5400,5400,5400,5400,4400,5400,6600,5400,6600,5400,5400,6600,6600,6600,6600,5400,5400,5400
EXPEDITORS INTERNATIONAL,4400,4400,4400,4400,4400,4400,4400,4400,5400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
MACERICH,3600,3600,3600,3600,3600,4400,3600,3600,3600,4400,3600,4400,3600,18100,6600,5400,4400,4400,4400,5400,6600,5400,5400,5400
CIT GROUP,4400,4400,4400,4400,3600,8100,4400,4400,4400,3600,2900,4400,4400,5400,4400,3600,4400,4400,4400,4400,6600,4400,3600,4400
DIGITAL REALTY,2900,3600,3600,2900,3600,3600,3600,3600,3600,2900,2900,3600,4400,4400,4400,3600,4400,5400,4400,3600,4400,3600,2900,4400
SEI INVESTMENTS,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,3600,4400,4400,5400,4400,4400,4400,4400,4400,4400,5400,4400,4400,5400
BOSTON PROPERTIES,5400,5400,6600,5400,5400,5400,5400,5400,5400,4400,4400,5400,5400,6600,6600,5400,5400,5400,5400,5400,5400,5400,4400,5400
CONOCO PHILLIPS,3600,6600,8100,5400,3600,4400,3600,5400,4400,3600,4400,4400,3600,3600,3600,2900,2900,3600,3600,4400,3600,2400,2900,4400
WP CAREY,4400,5400,5400,4400,4400,4400,3600,4400,4400,3600,3600,4400,4400,5400,4400,4400,4400,4400,4400,4400,5400,4400,3600,4400
GENERAL GROWTH PROPERTIES,4400,4400,4400,4400,4400,5400,4400,4400,5400,4400,4400,5400,4400,6600,5400,5400,5400,4400,5400,5400,5400,5400,5400,6600
CHENIERE,1900,2400,2900,2400,2900,2900,2400,2900,2900,2400,2400,2900,2900,2900,2900,2400,2400,2400,3600,4400,4400,2900,5400,3600
SEMPRA,2400,2900,2900,2900,2900,2900,2900,2900,2900,2400,2400,2900,2900,3600,2900,2900,2900,3600,2900,2900,2900,2400,2400,3600
NEXTERA,3600,3600,3600,3600,4400,4400,3600,3600,3600,2900,5400,4400,4400,4400,4400,3600,4400,4400,4400,4400,4400,4400,3600,3600
AMERICAN CAMPUS COMMUNITIES,5400,6600,6600,5400,5400,6600,5400,5400,5400,4400,4400,5400,5400,5400,5400,5400,5400,6600,6600,6600,6600,5400,5400,6600
LEUCADIA,3600,5400,4400,4400,4400,4400,4400,4400,4400,4400,3600,6600,4400,5400,4400,4400,4400,4400,4400,4400,4400,3600,4400,4400
MEDNAX,3600,4400,3600,3600,3600,3600,3600,4400,4400,3600,3600,4400,4400,4400,4400,6600,5400,5400,5400,5400,5400,5400,4400,6600
ALTRIA GROUP,3600,3600,3600,2900,2900,3600,2400,18100,3600,2900,2900,3600,3600,3600,2900,2400,2400,2400,2400,2900,3600,2900,2400,2900
LAMAR ADVERTISING,4400,5400,5400,4400,4400,5400,5400,5400,5400,5400,4400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,4400,4400,5400
TRIMBLE NAVIGATION,3600,3600,3600,3600,2900,3600,3600,3600,4400,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2900,2400,2900
XL GROUP,2900,2900,2900,3600,2900,2900,2400,2400,2900,2400,2900,3600,2900,2900,2900,2400,1600,1600,1600,1300,1300,1000,1000,1000
STEEL DYNAMICS,3600,4400,4400,3600,3600,6600,4400,5400,5400,3600,3600,4400,4400,4400,4400,4400,4400,5400,4400,5400,4400,3600,3600,4400
AXIS CAPITAL,1900,1900,1900,1600,1600,1900,1600,1600,1900,1300,1600,3600,1900,2400,2400,2400,2400,2400,2400,1900,2400,1600,1900,2400
INTERPUBLIC GROUP,3600,3600,3600,2900,3600,2900,2900,2900,2900,2400,1900,2900,2900,2900,3600,3600,2900,2900,2900,2900,3600,2900,2400,2900
TREEHOUSE FOODS,2400,2400,2400,2400,4400,3600,2900,2400,2900,2900,1900,2400,2900,2400,2400,2900,2900,3600,4400,4400,5400,14800,3600,6600
LIBERTY MEDIA,5400,5400,4400,4400,2900,5400,3600,3600,3600,4400,2900,3600,3600,3600,3600,4400,3600,2900,4400,3600,3600,5400,3600,3600
EDISON INTERNATIONAL,2900,3600,4400,3600,2900,2900,2900,2900,3600,2900,2900,3600,3600,3600,3600,3600,3600,2900,3600,2900,3600,2900,2900,2900
LENNOX INTERNATIONAL,4400,4400,3600,3600,3600,3600,2900,3600,3600,2900,2900,3600,3600,3600,4400,3600,4400,3600,4400,5400,4400,3600,3600,4400
MICROCHIP TECHNOLOGY,1900,1900,1900,1900,1900,2400,2400,2400,3600,1900,1600,2400,2400,2400,2400,2400,2400,1900,2400,1900,1900,1900,1900,2900
TORCHMARK,4400,4400,4400,3600,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,4400,3600,4400,4400,4400,4400,5400,4400,4400,5400
PARTNERRE,590,590,720,590,590,590,480,590,590,390,390,1300,1000,880,2900,3600,1900,2400,1600,720,720,720,590,720
HOLLYFRONTIER,4400,4400,3600,3600,3600,3600,3600,3600,3600,2900,3600,5400,4400,4400,4400,3600,3600,4400,4400,4400,4400,3600,3600,4400
WR BERKLEY,2400,1900,2400,2400,2400,2400,2400,2400,2900,1900,1900,2400,2400,2900,2400,2400,2900,2900,2400,2400,2400,1900,1900,2400
PG E,4400,4400,3600,3600,3600,3600,4400,3600,3600,3600,4400,4400,3600,3600,3600,3600,4400,4400,4400,4400,4400,3600,4400,4400
CIMAREX,3600,3600,3600,4400,3600,4400,4400,4400,4400,4400,3600,4400,5400,4400,3600,4400,4400,3600,4400,3600,3600,3600,2900,3600
KIMCO REALTY,4400,4400,4400,3600,3600,3600,3600,3600,4400,3600,3600,4400,4400,4400,3600,3600,3600,3600,3600,3600,4400,2900,3600,4400
JACK HENRY and ASSOCIATES,3600,4400,4400,3600,3600,3600,3600,3600,4400,3600,3600,3600,3600,4400,3600,3600,4400,4400,4400,3600,3600,2900,3600,4400
AVALONBAY COMMUNITIES,3600,4400,3600,3600,3600,3600,3600,3600,3600,2900,2900,4400,3600,3600,3600,3600,3600,3600,3600,3600,4400,3600,3600,3600
KEYCORP,1900,2400,2400,1900,1900,2400,1600,1600,1900,1300,1300,1900,1900,2400,1900,1900,1900,2400,1600,1600,5400,3600,1900,2400
OMNICOM GROUP,2900,2900,2400,1900,1600,1900,1600,1900,1900,1300,1300,1300,1600,1600,1600,1300,1600,1600,1300,1600,1600,1300,1300,1600
GENUINE PARTS,1000,1000,1300,1000,1300,1300,1000,1000,1000,1000,1000,1000,1000,1300,1000,1000,1000,1000,1000,1000,1000,880,880,1000
SBA COMMUNICATIONS,3600,2900,2900,2900,2900,2900,2900,2900,2900,2400,2400,2400,3600,3600,2900,2900,2900,2900,2900,2900,2900,2900,2400,2900
EDGEWELL PERSONAL CARE,0,0,0,0,0,0,0,0,0,0,0,0,1000,480,390,590,1600,5400,3600,3600,3600,3600,2900,3600
MIDDLEBY,1600,1600,1300,1600,1300,1000,1300,1300,1600,1300,1000,1300,1900,2900,1300,1300,1300,1600,1300,1300,1300,1600,1000,1300
REGENCY CENTERS,2900,2900,3600,3600,2900,3600,2900,2900,2900,2900,2400,3600,3600,3600,3600,2900,2900,3600,3600,2900,2900,2900,2400,2900
CROWN HOLDINGS,1600,1600,1600,1300,1600,1600,1300,2400,1900,1600,1300,1600,1900,1900,1900,1600,1600,1900,1600,1600,1900,1600,1300,1600
FORTUNE BRANDS,2400,2400,2400,2400,2400,2900,2400,2400,2400,2400,1900,2400,2400,3600,2900,2400,2400,2400,2400,1900,2400,1900,1600,2400
DUKE REALTY,2900,3600,3600,2900,2900,3600,2900,2900,2900,2900,2400,3600,2900,3600,3600,2400,2900,2900,2900,2900,2900,2400,1900,2900
CH ROBINSON WORLDWIDE,2400,1900,1900,1900,1900,1900,1600,1900,1900,1300,1600,1900,1600,1900,1900,1900,2400,2400,2400,2400,2400,1900,1900,2400
CMS ENERGY,2400,2900,2900,2400,2400,2400,1900,2400,2400,1900,1900,2400,2400,2400,2400,1900,2400,2900,2400,2400,2400,2400,2400,2900
AIR PRODUCTS AND CHEMICALS,1900,1900,1900,1600,1900,1900,1900,2400,1900,1600,1600,1900,1900,1900,1900,1600,2900,1900,1900,2400,1900,1900,1600,1900
TRANSDIGM,1600,1600,1600,1900,2400,1900,1900,1900,1900,1600,1300,1900,2400,1900,1900,2400,1900,1900,2400,1900,1900,2400,1600,2400
ITC HOLDINGS,1900,2400,1900,1900,1900,1900,1600,1600,1600,1600,1300,1900,1900,1900,1900,1900,1900,2400,1900,1900,1900,2900,3600,2900
UNITED CONTINENTAL,2400,1900,1900,1900,1900,1900,1600,1600,1600,1300,1300,1600,1300,1600,1600,1300,1300,1900,1300,3600,1900,1300,1000,1600
INTERNATIONAL FLAVORS and FRAGRANCES,1000,1600,1600,1600,1300,1300,1300,1300,1300,1300,1300,1900,1600,1600,1600,1600,1600,1600,1300,1600,1600,1600,1300,1600
SUNTRUST BANKS,1900,1900,1900,2400,1900,1900,1900,1900,1900,1600,1900,1900,1900,1900,1900,2400,2400,2400,2400,2400,2400,1900,2400,2400
VEREIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,6600,3600,4400,3600,2900,3600
AFFILIATED MANAGERS GROUP,1600,1900,1600,1600,1900,1600,1600,1300,1300,1300,1000,1300,1600,1900,1600,1600,1600,1600,1600,1300,1600,1600,1900,1900
FRANKLIN RESOURCES,1600,1300,1300,1300,1300,1600,1300,1300,1300,1300,1300,1900,1600,1600,1600,1600,1300,1600,1300,1600,1600,1000,1600,1600
HELMERICH and PAYNE,2400,2400,2900,2900,2900,2900,2900,2900,2900,2900,2900,4400,2900,2400,2400,1900,1900,2400,1900,1900,1600,1600,1600,2400
CINCINNATI FINANCIAL,1900,1900,2400,1900,1900,1900,1900,1900,1900,1900,1600,2400,2400,2400,2400,1900,1900,2400,2900,2400,2400,1900,1900,2400
RPM INTERNATIONAL,1300,1600,1600,1300,1600,1900,1600,1600,1600,1300,1300,1900,1600,1600,1600,1600,1600,1900,1600,1600,1900,1600,1300,2400
REGIONS FINANCIAL,1900,2400,2400,1900,1900,2400,1900,1900,1900,1900,1900,2400,2400,2400,2400,1900,2400,2400,1900,1600,1900,1900,1600,2400
ALLEGHANY,1300,1300,1300,1300,1300,1600,1600,1600,1600,1600,1300,1600,1600,1600,1600,1600,1600,1600,1600,1600,1900,1600,1600,1900
AMERICAN WATER WORKS,1000,1300,1000,1600,1300,1300,1300,1300,1300,1000,1000,1300,1300,1300,1600,1300,1600,1600,1600,1300,1600,1300,1600,2400
HCA HOLDINGS,1000,1000,1300,1300,1300,1600,1300,1300,1600,1300,1300,1600,1600,1300,1300,1600,1600,1600,1600,1300,1600,1300,1000,1600
MARTIN MARIETTA MATERIALS,2400,2400,2400,1900,2400,2900,2400,2400,2400,1600,1600,1900,2400,1900,1900,1600,1900,1900,1900,1600,1900,1600,1300,1600
MAXIM INTEGRATED PRODUCTS,1600,1300,1300,1300,1300,1300,1000,1300,1300,1000,1000,1000,880,1000,1000,1000,1000,1000,1000,880,1300,880,880,880
LINCOLN NATIONAL,1600,1900,1600,1600,1600,1600,1600,1600,1600,1600,1600,1900,1600,1600,1600,1600,1600,1900,1600,1600,1600,1600,1600,1900
PULTEGROUP,1600,1600,1600,1600,1600,1900,1900,2400,1900,1600,1600,1900,1900,2400,2400,1900,1600,1600,1000,1300,1600,1000,1300,1600
ALEXANDRIA REAL ESTATE,1600,1300,1300,1600,1300,1600,1300,1300,1600,1300,1300,1600,1600,1600,1900,1600,1600,1600,1600,1300,1600,1300,1300,1600
SMUCKER,880,880,880,720,880,720,880,880,880,880,880,1000,1900,1000,1300,880,1000,1000,1000,1000,880,1000,880,880
KILROY REALTY,1300,1300,1300,1300,1600,1600,1300,1300,1600,1300,1300,1600,1600,1900,1600,1600,1600,1600,1600,1600,1600,1300,1300,1300
ENDO INTERNATIONAL,20,0,480,590,590,590,480,720,880,590,390,880,880,1600,720,1600,1000,720,720,720,1000,880,590,720
DISCOVER FINANCIAL,1300,1600,1300,1300,1300,1600,1600,1600,1900,1600,1300,1900,1600,1900,1600,1600,1600,1600,1300,1600,1300,1000,1000,1300
UNUM GROUP,880,1000,1000,1300,1900,1300,1000,1000,1000,880,880,1000,1000,1300,1000,1000,1300,1000,1000,1000,1000,1000,880,1300
PINNACLE WEST,1300,1300,1300,1300,1600,1600,1600,1600,1300,1300,1300,1600,1600,1600,1300,1300,1600,1600,1300,1000,1300,1300,880,1300
QUINTILES TRANSNATIONAL,880,1300,1300,1000,1000,1300,1300,1000,1000,880,590,880,1000,1000,880,1000,1300,1000,1000,880,1000,720,720,880
ANNALY,1300,1300,880,1000,880,720,880,720,880,720,720,720,880,880,880,880,880,1300,1300,1000,880,880,720,880
TWENTY FIRST CENTURY FOX,590,720,720,720,590,1000,720,720,720,720,480,590,880,720,880,720,720,590,720,720,720,720,590,720
WELLTOWER,10,0,10,10,10,0,10,0,10,10,10,0,10,0,10,10,10,30,40,720,3600,2900,2400,4400
VARIAN MEDICAL,720,880,720,720,720,880,720,720,880,590,590,720,720,720,720,590,590,720,590,590,720,590,480,720
JAZZ PHARMA,1300,1000,880,880,720,880,1000,880,880,720,720,880,880,1000,880,590,590,590,720,590,590,590,390,720
DAVITA HEALTHCARE,720,720,590,590,720,590,590,590,720,720,590,720,720,720,720,720,720,880,590,720,880,720,590,880
TOTAL SYSTEM SERVICES,720,590,880,1000,720,590,590,720,720,590,480,590,720,720,590,590,590,720,720,720,880,720,720,1300
ARCHER DANIELS,480,480,480,390,480,590,480,590,590,590,390,480,590,590,480,390,390,390,390,390,480,390,390,480
PUBLIC SERVICE ENTERPRISE GROUP,720,880,720,720,720,590,590,720,720,590,480,720,720,720,720,720,720,880,720,720,880,720,590,720
UNIVERSAL HEALTH,390,480,390,390,390,480,480,480,480,390,390,390,390,480,480,390,390,480,390,480,390,390,390,480
NATIONAL RETAIL PROPERTIES,720,880,720,720,590,590,590,720,720,880,590,720,720,880,880,720,720,880,880,720,880,720,590,880
APPLIED MATERIAL,390,390,390,390,390,480,320,320,390,320,260,260,390,390,390,320,320,260,320,320,320,260,260,320
DENTSPLY SIRONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,260,210,210,210
HOST HOTELS and RESORTS,590,590,590,590,590,590,590,480,590,590,480,590,590,720,720,720,880,720,720,720,720,590,480,590
SIMON PROPERTY,390,390,390,390,390,480,320,480,390,390,390,480,480,1300,480,390,390,320,320,320,390,320,320,320
HARTFORD FINANCIAL,880,880,880,720,720,720,590,720,720,590,720,720,720,720,720,590,720,1000,720,590,590,390,480,480
SL GREEN REALTY,590,590,590,480,480,590,590,590,590,590,480,590,590,720,590,720,720,590,590,720,720,720,720,590
AMERICAN CAPITAL AGENCY,720,590,480,480,480,590,320,320,590,320,320,390,480,480,480,390,390,390,390,320,390,320,260,320
ARCH CAPITAL GROUP,390,320,320,390,320,320,320,320,320,210,260,320,480,390,390,390,390,390,390,320,480,390,590,480
REUTORS,170,390,210,170,170,260,210,210,210,140,170,170,210,170,170,140,170,210,170,210,210,320,260,320
OGE ENERGY,720,720,720,590,590,590,590,590,720,590,720,720,720,720,720,720,720,590,590,480,480,480,390,480
HERSHEY FOODS,720,720,720,590,590,590,590,590,720,590,480,590,590,590,590,480,590,480,590,590,590,480,480,590
BROADRIDGE FINANCIAL,480,480,480,480,480,480,390,480,480,480,390,480,480,590,480,480,480,480,480,480,480,480,390,590
CITIZENS FINANCIAL,590,480,480,590,480,480,590,2400,720,590,590,590,590,880,590,480,880,720,590,480,480,480,390,480
CADENCE DESIGN,320,320,320,260,260,320,320,390,390,320,320,390,390,390,480,320,320,320,320,260,390,320,320,320
COLUMBIA PIPELINE,110,90,90,110,110,110,170,170,210,170,170,390,720,390,320,320,390,720,590,480,480,480,590,480
ESSEX PROPERTY,320,320,390,320,320,320,320,390,390,320,390,390,320,390,480,480,320,390,320,320,390,320,320,390
NIELSEN HOLDINGS,390,320,320,260,260,260,170,210,210,170,140,210,170,170,210,170,210,210,260,390,320,210,210,260
ULTIMATE SOFTWARE GROUP,390,320,320,390,320,320,320,320,320,260,320,320,390,480,390,320,480,390,390,390,480,320,320,320
LIBERTY VENTURES,210,210,320,260,170,210,390,210,590,320,210,390,480,260,320,390,260,390,320,320,260,390,260,320
OREILLY AUTOMOTIVE,320,390,390,390,390,390,390,390,480,390,320,320,320,390,390,480,480,480,480,390,390,390,390,480
LOWES COMPANIES,210,260,390,320,260,260,260,260,260,260,210,260,260,260,260,210,260,260,260,260,260,320,210,260
CF INDUSTRIES HOLDINGS,260,260,210,210,210,210,140,260,210,170,110,170,170,170,140,140,210,170,210,110,140,140,110,140
WEC ENERGY,10,20,10,10,90,30,10,20,20,10,10,10,10,20,20,40,110,720,260,320,260,320,260,260
EVEREST RE GROUP,140,110,210,140,170,210,110,140,140,110,110,140,170,210,210,170,170,210,170,170,210,140,170,210
ILLINOIS TOOL,210,210,210,210,260,210,260,210,260,210,170,210,170,260,210,320,260,320,210,210,210,260,260,320
CAMDEN PROPERTY,140,110,140,110,90,110,140,110,110,110,110,140,110,170,110,110,140,140,140,110,170,90,110,140
STANCORP FINANCIAL,170,170,260,170,110,140,140,170,170,90,140,140,140,170,170,110,170,590,210,140,170,110,140,170
EQUITY LIFESTYLE,170,260,260,210,210,260,210,210,210,140,170,260,210,210,260,210,210,210,170,210,260,210,320,210
T ROWE PRICE GROUP,90,110,110,90,110,110,70,90,110,90,70,90,110,110,110,90,110,110,90,90,110,90,70,90
KAR AUCTION,170,210,170,210,210,210,260,260,260,210,210,210,260,260,260,210,170,210,170,140,140,110,110,140
REALOGY HOLDINGS,90,110,110,110,110,210,140,110,170,170,90,140,140,210,140,140,170,110,140,90,140,110,90,140
SVB FINANCIAL,140,110,140,110,110,140,110,110,140,90,90,170,110,140,140,70,110,110,90,110,90,70,90,90
MID AMERICA APARTMENT,90,90,90,110,90,90,90,90,110,70,90,110,110,90,90,110,90,90,90,90,110,90,110,110
LEVEL COMMUNICATIONS,50,50,50,40,40,40,30,30,50,50,30,40,40,50,50,50,50,50,50,40,40,50,70,50
REINSURANCE GROUP,40,50,40,30,30,30,30,40,40,40,40,20,40,40,40,10,50,30,30,30,260,40,30,30
PIONEER NATURAL RESOURCE,50,50,50,40,70,40,40,50,40,40,30,30,50,40,40,40,40,40,40,50,70,40,40,50
NEWELL RUBBER,10,20,20,20,20,20,20,20,20,20,10,20,20,20,10,40,20,10,30,20,30,10,30,30
FEDERAL REALTY INVESTMENT,30,20,40,40,40,50,40,40,30,20,20,40,40,50,50,40,40,30,30,40,50,40,40,40
HUNTINGTON BANC,10,20,20,20,20,20,10,10,20,20,20,20,10,30,20,20,30,30,30,30,30,20,10,40
APARTMENT INVESTMENT and MANAGEMENT,20,10,20,20,20,20,10,10,10,10,10,20,30,20,20,10,10,20,10,10,10,10,10,30
PACKAGING OF AMERICA,30,20,20,10,20,10,20,20,10,10,20,40,20,20,10,10,10,30,20,10,30,20,20,30
NEW YORK COMMUNITY BANC,0,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10
INTELORATION,,,,,,,,,,,,,,,,,,,,,,,,
EATONORATION,,,,,,,,,,,,,,,,,,,,,,,,
REALTYOME,,,,,,,,,,,,,,,,,,,,,,,,
LABORATORY COPORATION,,,,,,,,,,,,,,,,,,,,,,,,
FNF GROUP,,,,,,,,,,,,,,,,,,,,,,,,
ADTORATION,,,,,,,,,,,,,,,,,,,,,,,,
RENAISSANCERE HOLDING,,,,,,,,,,,,,,,,,,,,,,,,
SS C TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,
